User ID,Name,Email Address,Username,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,team_playing,opponent,is_home,target,Year,Month,Day,Hour,Referee,team_playing_ft_goals_rolling_mean,team_playing_ht_goals_rolling_mean,team_playing_total_shots_rolling_mean,team_playing_shots_on_target_rolling_mean,team_playing_fouls_committed_rolling_mean,team_playing_corners_won_rolling_mean,team_playing_yellow_cards_rolling_mean,team_playing_red_cards_rolling_mean,opponent_ft_goals_rolling_mean,opponent_ht_goals_rolling_mean,opponent_total_shots_rolling_mean,opponent_shots_on_target_rolling_mean,opponent_fouls_committed_rolling_mean,opponent_corners_won_rolling_mean,opponent_yellow_cards_rolling_mean,opponent_red_cards_rolling_mean,target_rolling_mean,Date,company,mcap,operating margin,net debt / ebit,roe,croic,p/fcf,revenues,ev/fcf,total_score,gross margin,Year.1,Ratings,Genre,Gross,Budget,Screens,Sequel,Sentiment,Views,Likes,Dislikes,Comments,Aggregate.Followers,CustomerID,Age,Months as a Customer,Number of Products,Average Balance Feed Index,Personal Debt to Equity Ratio,Has Bad Payment Record,Marital Status,Age Youngest Child,Number of Workers in Household,Income,Payed the Personal Loan,Id,Time,Value,Unnamed: 0,Address,Zip,Price,Area,Room,Lon,Lat,image_path,height,width,image_id,bbox,area,iscrowd,ignore,segmentation,category_id,category_name,annotation_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,Unnamed:_0,Date,AveragePrice,Total_Volume,4046,4225,4770,Total_Bags,Small_Bags,Large_Bags,XLarge_Bags,type,year,region,still_alive,age,pericardial,fractional,epss,lvdd,wall_score,wall_index,alive_at_1,class,Species,Length1,Length2,Length3,Height,Width,Sex,binaryClass,X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,Timestamp,Bid_Open,Bid_High,Bid_Low,Bid_Close,Bid_Volume,Ask_Open,Ask_High,Ask_Low,Ask_Close,Ask_Volume,Class,Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.1,movie,category,year.1,worldwide gross ($m),% budget recovered,critics % score,audience % score,audience vs critics % deviance,budget,domestic gross ($m),international gross ($m),opening weekend ($m),second weekend ($m),1st vs 2nd weekend drop off,% gross from opening weekend,% gross from domestic,% gross from international,% budget opening weekend,VendorID,store_and_fwd_flag,RatecodeID,passenger_count,extra,mta_tax,tolls_amount,improvement_surcharge,total_amount,trip_type,tip_amount,Speaker Number,Sex.1,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,binaryClass.1,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
21,Devin Wolf,jacobrobinson@example.com,jacobrobinson,1956-07-05,Male,New Matthewbury,2024-03-15,2025-03-15,Monthly,Visa,Manual,Regular,Electronics,Action,Tablet,Low,4.2,6,Man United,Crystal Palace,1,0,2020,9,19,17,M Atkinson,1.8,0.6,13.4,5.4,12.6,5.6,2.0,0.2,2.4,1.4,13.4,4.6,10.6,4.0,1.6,0.0,0.4,2020-09-19 17:00:00,"Alarm.com Holdings, Inc.",2953882598,0.1119,-1.82473,0.17115,0.08658,16.66458,0.88065,16.1484,"Good Quality, Fair Valuation",0.64954,2014.0,6.5,8,46300000.0,40000000.0,3555.0,1,-2.0,7977747.0,18690.0,1940.0,2214.0,2417000.0,72405819,66,36,13,520,72,0,M,42,13,30741,F,2022484408,4/1/2016 7:56:05 AM,98,21,"Keizersgracht 171 F, Amsterdam",1016 DP,1625000.0,199,6,4.88583,52.374742,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8n_(52)_02_02.jpg,512,612,8520202,"[395, 81, 48, 53]",2544,0,0,[],1,mango,40,154c4ded6991bdfa3cd249d11abf4130,e607ede0e63436308660236f5a52da5e,88034,florianopolis,SC,21,0,0,34.0,1.0,1775.0,45000.0,36.0,1387.0,MC,0.0,14.0,MALE,SAL,RENT,01-01-1969,45.0,7,1,5,125000.0,0,,207489.0,45000.0,24.0,38.0,0,0,0,TIER 1,0,46.93427352138629,2017-09-03,1.891241304537248,-2658.277964519956,-8420.280438010304,-18167.24403342956,-351.3214041892356,-8693.30925965209,3649.706219961397,84.31477386875554,106.73845016509956,organic,2015.9993820524423,Jacksonville,1,69.0,0,0.15,12.0,5.39,19.5,1.625,1.0,0.75,1,31.4,34.0,39.2,40.8,13.7,,N,6,4,sep,tue,91.0,129.5,692.6,7.0,18.3,40,2.7,0.0,0.0,2018-01-01T00:20:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.4,3.4,1.7,0.2,setosa,Iron Man 3,Iron Man,2013.0,1215.0,608%,79%,78%,1%,200.0,408.0,806.0,174.0,72.5,-58%,42.6,33.60%,66.30%,87.00%,1,0,0,1,2,2,0.0,2,6.8,0,0.6931471805599453,Andrew,Male,-3.673,1.811,-1.405,1.621,0.044,1.572,-0.453,0.745,-0.066,-0.733,N,8.9,0.22,0.48,1.8,0.077,29.0,60.0,0.9968,3.39,0.53,9.4,6
22,Heidi Brock,karen47@example.org,karen47,1967-02-17,Male,Lake Gloriaport,2024-01-15,2025-01-14,Monthly,Amex,Manual,Regular,Clothing,Sci-Fi,Smart TV,Low,3.9,2,Crystal Palace,Man United,0,1,2020,9,19,17,M Atkinson,1.2,0.8,6.4,2.0,13.2,4.8,1.8,0.0,1.6,0.4,13.8,4.6,13.6,6.2,1.6,0.2,0.4,2020-09-19 17:00:00,Albany International Corp.,2614489000,0.12268,1.51134,0.10085,0.12542,22.27332,0.73147,24.38267,"Low Quality, Overvalued",0.30828,2014.0,8.0,3,25400000.0,4000000.0,771.0,1,9.0,1671367.0,4572.0,207.0,741.0,105000.0,70759546,57,36,5,229,48,0,U,23,12,71966,F,2022484408,4/1/2016 7:56:10 AM,96,22,"Cornelis Troostplein 2 2, Amsterdam",1072 JK,575000.0,71,3,4.891161,52.351082,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8n_(52)_02_02.jpg,512,612,8520202,"[422, 115, 43, 51]",2193,0,0,[],1,mango,41,690172ab319622688d3b4df42f676898,a96d5cfa0d3181817e2b946f921ea021,74914,aparecida de goiania,GO,22,0,0,28.0,0.0,2009.0,41800.0,30.0,1378.0,MC,0.0,17.65,MALE,SELF,OWNED,20-02-1992,22.0,1,1,0,,0,,,41800.0,,,0,0,0,TIER 4,0,5.094160697000332,2017-02-05,1.5252071980764474,63052.57067261776,2446.492543003183,9716.012350100238,326.85421553827825,-1515.3670772970218,-13138.739556740617,96.13698334408993,-103.1225153920323,organic,2017.012211403994,Albany,1,85.0,1,0.18,19.0,5.46,13.83,1.38,1.0,0.75,1,31.5,34.5,39.7,39.1,13.3,,N,5,4,sep,mon,91.8,78.5,724.3,9.2,19.1,38,2.7,0.0,0.0,2018-01-01T00:21:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.1,3.7,1.5,0.4,setosa,Shang-Chi,Unique,2021.0,432.0,288%,91%,93%,-2%,150.0,224.0,207.0,75.0,34.7,-54%,33.6,51.90%,47.90%,50.00%,1,0,0,1,2,2,0.0,2,18.36,0,1.4011829736136414,Andrew,Male,-2.946,1.649,-1.167,0.788,-0.909,1.3,-0.562,0.902,-0.07,-0.842,N,7.6,0.39,0.31,2.3,0.082,23.0,71.0,0.9982,3.52,0.65,9.7,5
23,Tracy Hardin,ronald82@example.net,ronald82,1996-02-13,Female,North Audrey,2024-04-14,2025-04-14,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Smart TV,High,4.3,7,Arsenal,West Ham,1,1,2020,9,19,20,M Oliver,1.6,0.6,8.2,4.0,8.6,4.2,1.0,0.0,1.2,0.8,11.8,4.0,12.0,4.8,2.0,0.0,0.6,2020-09-19 20:00:00,Align Technology Inc,16616278095,0.17158,-1.53331,0.11195,0.13471,44.93426,0.61009,42.15498,"Good Quality, Fair Valuation",0.69984,2014.0,5.7,1,20300000.0,28000000.0,2647.0,1,0.0,2088644.0,6633.0,255.0,1235.0,3209000.0,70070946,62,0,0,0,71,0,M,44,14,32245,F,2022484408,4/1/2016 7:56:15 AM,95,23,"Thorn Prikkerstraat 93, Amsterdam",1062 BS,600000.0,114,4,4.837666,52.362011,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear8n_(52)_02_02.jpg,512,612,8520202,"[428, 149, 44, 50]",2200,0,0,[],1,mango,42,2938121a40a20953c43caa8c98787fcb,482441ea6a06b1f72fe9784756c0ea75,5713,sao paulo,SP,23,1,0,23.0,2.0,1528.0,27281.0,24.0,1453.0,MO,0.0,17.2,MALE,SELF,OWNED,10-09-1977,37.0,4,1,0,,0,,,27281.0,,,0,0,0,TIER 1,0,26.7209712545516,2015-12-06,1.4019045329850148,966913.4444114744,48892.68288819066,2362520.134719368,2377.0152030224303,61639.46136222439,38927.63808052574,5665.898840597613,-37.82301174330996,conventional,2015.9988131968703,SouthCarolina,1,73.0,0,0.23,12.733,6.06,7.5,1.5,1.0,0.5,1,31.8,35.0,40.6,38.1,15.1,,N,7,4,jun,sun,94.3,96.3,200.0,56.1,21.0,44,4.5,0.0,0.0,2018-01-01T00:22:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.6,3.6,1.0,0.2,setosa,Spider-Man: Far from Home,Spider-Man,2019.0,1132.0,708%,90%,93%,-3%,160.0,390.0,741.0,93.0,45.3,-51%,23.7,34.50%,65.50%,58.10%,1,0,0,1,2,2,0.0,2,11.76,0,1.085189268335969,Andrew,Male,-3.665,0.337,-0.641,1.791,-0.194,1.686,-0.359,0.57,-0.676,-0.841,P,7.9,0.43,0.21,1.6,0.106,10.0,37.0,0.9966,3.17,0.91,9.5,5
24,Maria White,castillokatie@example.com,castillokatie,1968-06-19,Male,West Raymond,2024-03-26,2025-03-26,Annual,Mastercard,Manual,Regular,Electronics,Drama,Smart TV,High,4.8,0,West Ham,Arsenal,0,0,2020,9,19,20,M Oliver,2.2,0.8,14.2,4.6,10.6,5.0,2.0,0.0,1.4,0.8,9.6,2.6,10.6,5.2,1.0,0.0,0.4,2020-09-19 20:00:00,Alkermes PLC,4446332920,0.29003,-1.42041,0.25799,0.22344,14.51195,0.4815,12.37102,"Exceptional Quality, Fair Valuation",0.8317,2014.0,6.5,3,1870000.0,7000000.0,482.0,1,2.0,4398243.0,9202.0,454.0,1150.0,4769100.0,72036324,60,0,0,0,49,0,S,22,10,71831,F,2022484408,4/1/2016 7:56:25 AM,90,24,"Kramatweg 58 A, Amsterdam",1095 JX,525000.0,75,3,4.945438,52.361355,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[7, 196, 35, 42]",1470,0,0,[],1,mango,43,237098a64674ae89babdc426746260fc,4390ddbb6276a66ff1736a6710205dca,82820,curitiba,PR,24,0,0,31.0,3.0,1601.0,41900.0,36.0,1377.0,SC,1.0,12.5,FEMALE,SAL,RENT,01-12-1976,37.0,1,1,0,,0,,,41900.0,,,0,0,0,TIER 4,0,42.96591316378496,2018-02-18,1.7222509343903811,451551.27318388654,208.55453946737447,7270.480300275644,774.3505530721666,-12602.046249561632,1958.6305009760613,2573.9201673696302,82.23538567294574,organic,2015.9924863090173,SanDiego,1,71.0,0,0.17,0.0,4.65,8.0,1.0,1.0,5.0,1,31.9,35.0,40.5,40.1,13.8,,N,7,4,aug,sat,90.2,110.9,537.4,6.2,19.5,43,5.8,0.0,0.0,2018-01-01T00:23:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.1,3.3,1.7,0.5,setosa,Spider-Man: Homecoming,Spider-Man,2017.0,878.0,502%,92%,87%,5%,175.0,334.0,544.0,117.0,44.0,-62%,35.0,38.00%,62.00%,66.90%,1,0,0,1,2,2,0.0,2,6.0,0,0.1823215567939546,Andrew,Male,-3.165,0.408,-0.971,1.207,-0.298,1.921,-0.215,0.723,-0.492,-0.425,N,8.5,0.49,0.11,2.3,0.084,9.0,67.0,0.9968,3.17,0.53,9.4,5
25,Eric Johnson,lgreer@example.org,lgreer,1994-10-02,Female,North Jacob,2024-01-18,2025-01-17,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Sci-Fi,Smartphone,High,4.6,4,Southampton,Tottenham,1,0,2020,9,20,12,D Coote,1.6,0.8,10.8,5.2,13.0,3.0,1.6,0.0,1.8,0.8,8.0,3.6,12.2,4.8,1.6,0.0,0.4,2020-09-20 12:00:00,Allegheny Technologies Inc.,8306077957,0.11983,2.89739,0.21951,0.11735,37.22072,0.0319,49.9828,"Low Quality, Overvalued",0.20109,2014.0,7.0,3,9840.0,1000000.0,,1,3.0,7128.0,1.0,0.0,0.0,2182.0,70211953,52,36,4,699,52,0,M,22,8,33489,F,2022484408,4/1/2016 7:56:30 AM,87,25,"Bramzeilhof 56, Amsterdam",1034 LH,350000.0,110,5,4.921574,52.408269,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[287, 0, 43, 32]",1376,0,0,[],1,mango,44,cb721d7b4f271fd87011c4c83462c076,a5844ba4bfc8d0cc61d13027c7e63bcc,8225,sao paulo,SP,25,0,0,28.0,0.0,2009.0,41800.0,30.0,1378.0,MC,0.0,17.65,MALE,SAL,OWNED,07-05-1982,32.0,1,1,0,,0,,,41800.0,,,0,0,0,TIER 4,0,22.260819139304072,2015-01-25,1.519512302038332,-30833.592750199787,13212.87809048894,-3480.3295625631345,1031.0839098928,5629.887557028383,9280.211540335356,3356.565786840399,46.25413938644685,organic,2015.0045927304784,NorthernNewEngland,0,64.0,0,0.19,5.9,3.48,10.0,1.11,,48.0,1,31.8,35.0,40.9,40.0,14.8,1.0,N,7,4,aug,sat,93.5,139.4,594.2,20.3,23.7,32,5.8,0.0,0.0,2018-01-01T00:24:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.8,3.4,1.9,0.2,setosa,Spider-Man: No Way Home,Spider-Man,2021.0,1911.0,956%,93%,96%,-3%,200.0,814.0,1097.0,260.0,84.0,-68%,32.0,42.60%,57.40%,130.00%,1,0,0,1,2,2,0.0,2,11.8,0,1.3862943611198906,Andrew,Male,-2.105,1.035,-1.705,0.231,-0.558,1.554,-0.649,0.71,-0.855,-0.151,N,6.9,0.4,0.14,2.4,0.085,21.0,40.0,0.9968,3.43,0.63,9.7,6
26,Kenneth Jones,glen97@example.net,glen97,1986-09-22,Female,Shafferland,2024-02-12,2025-02-11,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Comedy,Smart TV,High,3.8,7,Tottenham,Southampton,0,1,2020,9,20,12,D Coote,3.0,1.8,14.8,7.4,14.2,4.8,1.2,0.0,1.6,0.4,10.6,3.6,11.6,3.8,3.0,0.2,0.4,2020-09-20 12:00:00,Allegion plc,12006672292,0.20497,1.99555,0.3641,0.21169,20.67568,0.2924,23.15993,"Good Quality, Fair Valuation",0.43961,2014.0,6.7,9,6370000.0,3000000.0,382.0,1,3.0,2902492.0,9522.0,558.0,2296.0,,75031735,32,12,0,0,20,0,S,0,7,38319,T,2022484408,4/1/2016 7:56:35 AM,87,26,"Bruinvisstraat 36, Amsterdam",1035 HG,350000.0,89,3,4.88516,52.423543,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[290, 15, 46, 48]",2208,0,0,[],1,mango,45,f681356046d9fde60e70c73a18d65ea2,5f102dd37243f152aec3607970aad100,9121,santo andre,SP,26,0,2,32.0,3.0,1535.0,37700.0,36.0,1626.0,MC,0.0,15.5,MALE,SELF,OWNED,01-06-1965,49.0,2,1,0,37700.0,0,37700.0,,37700.0,,,6,0,0,TIER 4,0,24.2350577118982,2015-12-13,1.1393001083438563,44862.83139731716,8712.581372786393,6802.903406164595,318.77605576497217,3161.5492792080004,-3869.5092419143775,5966.9912001077255,-50.79753089586562,organic,2017.016758514509,NorthernNewEngland,0,54.0,0,0.3,7.0,3.85,10.0,1.667,,29.0,1,32.0,35.0,40.6,40.3,15.0,,N,7,4,aug,sun,91.4,142.4,601.4,10.6,16.3,60,5.4,0.0,0.0,2018-01-01T00:25:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,3.0,1.6,0.2,setosa,The Avengers,Avengers,2012.0,1515.0,673%,91%,91%,0%,225.0,623.0,891.0,207.0,103.0,-50%,33.3,41.10%,58.80%,92.00%,1,0,0,1,2,2,0.0,2,14.16,0,1.2119409739751128,Andrew,Male,-2.312,1.746,-1.51,1.019,-0.99,0.941,-0.488,0.208,0.033,-0.847,N,6.3,0.39,0.16,1.4,0.08,11.0,23.0,0.9955,3.34,0.56,9.3,5
27,Joel Cole,nyates@example.com,nyates,2005-03-29,Male,West Richardbury,2024-02-19,2025-02-18,Monthly,Visa,Manual,Occasional,Electronics,Horror,Smart TV,High,3.6,0,Newcastle,Brighton,1,0,2020,9,20,14,K Friend,1.4,0.4,8.8,2.4,10.8,4.2,2.4,0.0,1.8,0.8,17.2,7.6,14.4,6.0,1.4,0.2,0.4,2020-09-20 14:00:00,Allison Transmission Holdings Inc,10046515244,0.30649,1.63441,0.44787,0.15454,14.35029,0.23169,16.48573,"Good Quality, Fair Valuation",0.47659,2014.0,7.8,1,260000000.0,170000000.0,3938.0,2,5.0,760262.0,2918.0,66.0,837.0,8030000.0,74243578,42,0,0,0,42,0,U,10,10,49045,T,2022484408,4/1/2016 7:56:40 AM,88,27,"Arent Janszoon Ernststraat 41, Amsterdam",1083 GP,575000.0,134,5,4.887858,52.332103,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[10, 354, 34, 40]",1360,0,0,[],1,mango,46,167bd30a409e3e4127df5a9408ebd394,9c0096673baf55453a50073f12d1a37f,74310,goiania,GO,27,0,0,29.0,0.0,2359.0,52900.0,30.0,2855.0,MC,0.0,13.5,MALE,STUDENT,RENT,05-03-1993,21.0,1,1,0,,0,,,52900.0,,,0,0,0,TIER 4,0,9.115282133988478,2015-09-06,2.0536276632021417,43807.2633026093,-5558.581383165999,-27582.698822916827,-154.01425190833993,11518.67502803092,-9303.359911334028,18284.63619616938,-79.66884831009723,organic,2016.9894633328324,Portland,0,35.0,0,0.3,5.0,4.17,14.0,1.0,,29.0,1,32.7,36.0,41.5,39.8,14.1,,N,7,4,sep,fri,92.4,117.9,668.0,12.2,19.0,34,5.8,0.0,0.0,2018-01-01T00:26:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.0,3.4,1.6,0.4,setosa,Thor: Dark World,Thor,2013.0,644.0,429%,66%,75%,-9%,150.0,206.0,438.0,85.0,36.5,-57%,41.5,32.00%,68.00%,56.70%,1,0,0,1,2,2,0.0,2,10.38,0,1.1249295969854831,Andrew,Male,-2.635,2.147,-1.129,0.911,-1.407,1.095,-0.071,0.118,0.139,-0.685,N,7.6,0.41,0.24,1.8,0.08,4.0,11.0,0.9962,3.28,0.59,9.5,5
28,Brittany Noble,carol56@example.com,carol56,1976-11-05,Male,New John,2024-01-26,2025-01-25,Monthly,Visa,Auto-renew,Occasional,Clothing,Comedy,Smart TV,Medium,3.0,9,Brighton,Newcastle,0,1,2020,9,20,14,K Friend,1.8,0.8,15.0,4.0,13.4,5.4,1.6,0.4,2.2,1.0,7.0,3.0,14.2,3.2,1.6,0.0,0.2,2020-09-20 14:00:00,"Alpha Metallurgical Resources, Inc.",3141153693,0.13794,-1.04983,0.22157,0.26931,6.23733,0.2777,5.27496,"Good Quality, Fair Valuation",0.21825,2014.0,7.7,1,209000000.0,170000000.0,3967.0,2,-4.0,1735700.0,6772.0,187.0,889.0,114000.0,74435453,30,48,2,154,28,0,S,0,10,39618,F,2022484408,4/1/2016 7:56:55 AM,88,28,"Willem de Zwijgerlaan 115 II, Amsterdam",1056 JJ,375000.0,51,3,4.862875,52.373735,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[115, 356, 37, 47]",1739,0,0,[],1,mango,47,6e359a57a91f84095cc64e1b351aef8c,2e6a42a9b5cbb0da62988694f18ee295,4571,sao paulo,SP,28,0,0,22.0,0.0,2339.0,44900.0,24.0,1377.0,MC,1.0,12.5,FEMALE,HOUSEWIFE,OWNED,09-03-1978,36.0,1,1,0,,0,,,44900.0,,,0,0,0,TIER 4,0,31.8425645586933,2017-01-01,1.817022355359025,97390.10672889175,10251.526993746762,-6638.473957054162,1879.8893547766504,-7533.765114893145,-11572.453483172598,-1043.0412865670949,176.31333966425504,organic,2015.0230024148964,Spokane,0,55.0,0,,7.0,,2.0,1.0,,29.0,1,32.8,36.0,41.6,40.6,14.9,,N,7,4,sep,mon,90.9,126.5,686.5,7.0,19.4,48,1.3,0.0,0.0,2018-01-01T00:27:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.2,3.5,1.5,0.2,setosa,Thor: Love & Thunder,Thor,2022.0,745.0,298%,64%,63%,1%,250.0,343.0,403.0,144.0,46.6,-68%,42.0,46.00%,54.10%,57.60%,1,0,0,1,2,2,0.0,2,6.89,0,0.9516578757114464,Andrew,Male,-2.887,2.131,-0.83,0.682,-1.557,0.818,0.448,-0.382,0.207,-0.402,N,7.9,0.43,0.21,1.6,0.106,10.0,37.0,0.9966,3.17,0.91,9.5,5
29,Shelley Lopez,rodneyroberts@example.com,rodneyroberts,1967-07-05,Female,North Marymouth,2024-01-07,2025-01-06,Annual,Mastercard,Auto-renew,Regular,Clothing,Comedy,Smartphone,High,4.8,7,Chelsea,Liverpool,1,0,2020,9,20,16,P Tierney,2.6,0.6,13.0,5.8,13.4,5.4,1.2,0.2,1.8,0.8,11.4,3.6,8.8,5.0,0.6,0.0,0.4,2020-09-20 16:00:00,"Alpha Pro Tech, Ltd.",58843045,0.07255,-1.57717,0.07593,0.06781,14.49151,0.42698,11.91543,"Moderate Quality, Overvalued",0.39285,2014.0,6.2,10,30500000.0,30000000.0,97.0,1,0.0,465219.0,1348.0,72.0,162.0,744600.0,70310484,30,36,0,0,28,0,S,0,14,36763,F,2022484408,4/1/2016 7:57:00 AM,91,29,"Colenbranderhof 30, Amsterdam",1065 BG,1650000.0,235,7,4.820848,52.358631,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[214, 385, 58, 46]",2668,0,0,[],1,mango,48,e0eea8f69a457b3f1fa246e44c9ebefd,4d221875624017bc47b4d1ce7314a5b7,29311,cachoeiro de itapemirim,ES,29,0,0,28.0,0.0,2050.0,42400.0,30.0,1379.0,MC,0.0,18.0,MALE,SELF,OWNED,22-02-1982,32.0,1,1,0,,0,,,42400.0,,,0,0,0,TIER 4,0,31.905946934405552,2016-03-27,1.3392305468352308,73503.22307141202,13300.80991823104,-32323.352958423704,1802.658973961744,-12735.943369028626,-7243.064877507187,-150.00015816051723,21.692445595405463,organic,2016.0058283592111,NewOrleansMobile,1,75.0,0,,,,,1.0,,0.25,1,33.5,37.0,42.6,44.5,15.5,0.0,N,6,3,sep,sat,93.4,145.4,721.4,8.1,30.2,24,2.7,0.0,0.0,2018-01-01T00:28:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,5.2,3.4,1.4,0.2,setosa,Thor: Ragnarok,Thor,2017.0,850.0,472%,93%,87%,6%,180.0,315.0,535.0,122.0,57.0,-53%,39.0,37.10%,62.90%,67.80%,1,0,0,1,2,2,0.0,2,23.76,0,1.601405740736836,Andrew,Male,-3.635,2.25,-0.394,1.012,-1.693,0.117,0.665,0.281,0.343,-0.003,N,7.1,0.71,0.0,1.9,0.08,14.0,35.0,0.9972,3.47,0.55,9.4,5
30,Stephen Perkins,julie52@example.com,julie52,1976-09-16,Female,West James,2024-01-31,2025-01-30,Monthly,Amex,Manual,Regular,Books,Action,Smart TV,Medium,4.8,9,Liverpool,Chelsea,0,1,2020,9,20,16,P Tierney,2.6,1.4,19.4,7.2,9.0,7.8,1.2,0.0,2.6,1.6,8.8,5.0,9.0,1.6,1.4,0.4,0.6,2020-09-20 16:00:00,Alphabet (Google),2259295980000,0.30929,-0.76995,0.30011,0.18543,40.50904,1.17951,39.31912,"Exceptional Quality, Fair Valuation",0.57845,2014.0,4.0,15,15800000.0,7000000.0,2544.0,1,0.0,1844690.0,3728.0,581.0,729.0,9536.0,73408123,59,36,0,0,41,0,M,13,7,82231,F,2022484408,4/1/2016 7:57:10 AM,90,30,"Dusartstraat 33 2, Amsterdam",1072 HN,325000.0,37,2,4.889539,52.351732,https://datasetsnaitik.s3.us-west-2.amazonaws.com/images/gear9n_(9)_03_04.jpg,512,612,990304,"[283, 400, 51, 58]",2958,0,0,[],1,mango,49,e3109970a3fe8021d5ff82c577ce5606,a8654e2af5da6bb72f52c22b164855e1,5528,sao paulo,SP,30,0,0,26.0,0.0,2114.0,47400.0,30.0,1379.0,SC,0.0,13.5,MALE,SAL,RENT,01-09-1987,27.0,2,2,0,,0,,,47400.0,,,0,0,0,TIER 4,0,6.375075829216039,2015-05-24,1.4102058570776397,83087.96677399514,-3544.9898750042184,7692.02870732716,13860.715685820962,93899.21002479288,58490.97863362479,2125.225332136719,-132.07972373664452,conventional,2015.9969839336827,SanDiego,0,55.0,1,0.21,4.2,4.16,14.0,1.56,0.0,36.0,1,35.0,38.5,44.1,40.9,14.3,0.0,N,6,3,sep,sun,93.5,149.3,728.6,8.1,22.8,39,3.6,0.0,0.0,2018-01-01T00:29:00,115.563,115.563,115.563,115.563,0.0,115.843,115.843,115.843,115.843,0.0,False,4.7,3.2,1.6,0.2,setosa,Thor,Thor,2011.0,449.0,299%,77%,76%,1%,150.0,181.0,268.0,65.0,34.0,-48%,36.3,40.30%,59.70%,43.30%,1,0,0,1,2,2,0.0,2,17.8,0,0.6931471805599453,Andrew,Male,-3.986,2.325,0.102,1.633,-2.014,0.576,-0.344,1.003,0.566,-0.245,N,7.8,0.645,0.0,2.0,0.082,8.0,16.0,0.9964,3.38,0.59,9.8,6
